     source_id target_id    weight
   107   1282 10.000000
   107   1317 12.000000
   107   1468 12.000000
   107   1547 11.000000
   107   1580 17.000000
   107   1824 11.000000
   107   1840 20.000000
   107   1853 13.000000
   107   1993 33.000000
   107   2125 14.000000
   107   2185 10.000000
   107   3276 11.000000
   107   3552 34.000000
   107   3554 35.000000
   107   3608 10.000000
   107   3609 17.000000
   112      5 77.000000
   112      7 31.000000
   112     10 63.000000
   112     13 17.000000
   112     14 16.000000
   112     16 102.000000
   112     17 42.000000
   112     61 11.000000
   112     67 24.000000
   112    112 21.000000
   112    121 14.000000
   112    128 22.000000
   112    129 11.000000
   112    130 24.000000
   112    136 16.000000
   112    141 28.000000
   112    167 22.000000
   112    168 23.000000
   112    179 16.000000
   112    199 27.000000
   112    201 17.000000
   112    216 12.000000
   112    218 25.000000
   112    220 11.000000
   112    287 11.000000
   112    336 12.000000
   112    347 28.000000
   112    355 27.000000
   112    360 26.000000
   112    362 31.000000
   112    409 23.000000
   112    418 16.000000
   112    473 13.000000
   112    486 11.000000
   112    525 35.000000
   112    610 19.000000
   112    625 12.000000
   112    626 27.000000
   112    628 21.000000
   112    635 14.000000
   112    784 12.000000
   112    804 53.000000
   112    975 19.000000
   112    976 44.000000
   112   1054 11.000000
   112   1176 12.000000
   112   1375 11.000000
   112   1478 11.000000
   112   1485 30.000000
   112   1486 19.000000
   112   1634 10.000000
   112   1853 14.000000
   112   1941 12.000000
   112   1945 25.000000
   112   1957 27.000000
   112   1993 42.000000
   112   2143 11.000000
   112   2185 11.000000
   112   2224 30.000000
   112   2251 11.000000
   112   2252 12.000000
   112   2336 15.000000
   112   2339 14.000000
   112   2366 10.000000
   112   2389 22.000000
   112   3609 11.000000
   121      4 16.000000
   121      7 20.000000
   121     10 15.000000
   121    128 15.000000
   121    168 15.000000
   121    253 26.000000
   121    694 18.000000
   121   1216 15.000000
   121   1263 14.000000
   121   1273 20.000000
   126    127 12.000000
   126    128 14.000000
   126    129 12.000000
   127    128 14.000000
   127    129 12.000000
   128      4 18.000000
   128      5 24.000000
   128     10 28.000000
   128     16 14.000000
   128     17 25.000000
   128     18 27.000000
   128     29 17.000000
   128     32 14.000000
   128     74 17.000000
   128    128 17.000000
   128    129 16.000000
   128    136 12.000000
   128    141 15.000000
   128    168 12.000000
   128    218 11.000000
   128    248 19.000000
   128    595 10.000000
   128   1209 16.000000
   128   1211 22.000000
   128   1245 21.000000
   128   1257 17.000000
   128   1273 28.000000
   128   1317 16.000000
   128   1321 11.000000
   128   1324 13.000000
   128   1325 15.000000
   128   1327 15.000000
   128   1344 11.000000
   128   1524 10.000000
   129      4 11.000000
   129     10 14.000000
   129     18 11.000000
   129    141 11.000000
   129   1257 11.000000
   130      4 21.000000
   130     10 13.000000
   130     16 29.000000
   130     17 11.000000
   130     18 13.000000
   130    525 15.000000
   130   1993 11.000000
   130   2209 14.000000
   135    253 20.000000
   136      4 13.000000
   136     10 13.000000
   136     17 19.000000
   136     18 28.000000
   136     20 17.000000
   136     68 13.000000
   136     77 27.000000
   136     81 17.000000
   136    167 10.000000
   136    179 10.000000
   136    199 14.000000
   136    218 10.000000
   136    283 12.000000
   136    291 10.000000
   136    292 13.000000
   136   1273 17.000000
   136   1327 12.000000
   136   1840 11.000000
   141      5 20.000000
   141     17 27.000000
   141     18 24.000000
   141     20 11.000000
   141     29 10.000000
   141    141 25.000000
   141    154 12.000000
   141    155 13.000000
   141    168 20.000000
   141    364 14.000000
   141    542 14.000000
   141    908 23.000000
   141    909 24.000000
   141   1209 54.000000
   141   1211 39.000000
   141   1263 17.000000
   141   1269 10.000000
   141   1273 53.000000
   141   1321 18.000000
   141   1330 10.000000
   141   1344 13.000000
   141   1354 10.000000
   141   1375 10.000000
   141   1538 21.000000
   141   1614 42.000000
   141   1923 11.000000
   141   1967 13.000000
   141   3257 12.000000
   141   3730 12.000000
   142   1273 11.000000
   143     18 10.000000
   143   1321 10.000000
   143   1485 10.000000
   154      4 11.000000
   154      5 16.000000
   154     16 14.000000
   154     18 10.000000
   154     20 16.000000
   154     29 10.000000
   154     73 10.000000
   154     74 10.000000
   154     77 24.000000
   154    107 14.000000
   154    112 25.000000
   154    155 32.000000
   154    360 13.000000
   154    362 13.000000
   154    525 12.000000
   154    975 13.000000
   154   1257 10.000000
   154   1327 10.000000
   154   1924 18.000000
   154   1925 11.000000
   155      4 16.000000
   155      5 16.000000
   155     16 19.000000
   155     18 11.000000
   155     20 21.000000
   155     29 18.000000
   155     73 11.000000
   155     74 10.000000
   155     77 30.000000
   155    107 14.000000
   155    112 28.000000
   155    167 11.000000
   155    360 14.000000
   155    362 13.000000
   155    525 13.000000
   155    975 13.000000
   155   1257 10.000000
   155   1327 10.000000
   155   1924 18.000000
   155   1925 11.000000
   155   1927 10.000000
   155   2251 10.000000
   167      2 25.000000
   167     14 11.000000
   167     16 22.000000
   167     18 21.000000
   167     29 16.000000
   167     77 31.000000
   167    179 11.000000
   167   1211 10.000000
   167   1967 11.000000
   168      2 23.000000
   168      7 16.000000
   168     39 20.000000
   168     72 13.000000
   168     77 27.000000
   168    107 14.000000
   168    218 10.000000
   168    253 44.000000
   168    572 10.000000
   168    625 14.000000
   168    770 10.000000
   168    786 14.000000
   168    804 10.000000
   168    908 23.000000
   168    909 24.000000
   168    976 14.000000
   168   1054 22.000000
   168   1263 11.000000
   168   1269 16.000000
   168   1270 15.000000
   168   1273 26.000000
   168   1580 17.000000
   168   1993 17.000000
   179      2 31.000000
   179      5 28.000000
   179     13 12.000000
   179     16 27.000000
   179     29 20.000000
   179     68 18.000000
   179     74 10.000000
   179     77 19.000000
   179    128 13.000000
   179    201 13.000000
   179    218 10.000000
   179   1211 11.000000
   179   1273 12.000000
   193     16 11.000000
   196     68 10.000000
   199      5 19.000000
   199    201 13.000000
   199    218 19.000000
   199    331 15.000000
   199    345 11.000000
   199    347 14.000000
   199    354 10.000000
   199    355 14.000000
   199    360 12.000000
   199    362 13.000000
   199    377 11.000000
   199    378 11.000000
   199    525 25.000000
   199    910 13.000000
   199   1927 10.000000
   199   1969 11.000000
   199   1970 10.000000
   199   1972 11.000000
   199   2224 14.000000
   201      4 39.000000
   201     16 27.000000
   201     22 18.000000
   201     39 14.000000
   201     68 21.000000
   201    136 11.000000
   201    218 10.000000
   201    220 11.000000
   201    253 31.000000
   201    493 13.000000
   201    525 10.000000
   210      4 17.000000
   210     22 12.000000
   210     68 12.000000
   210    216 10.000000
   214    246 11.000000
   216      4 22.000000
   216     20 12.000000
   216    216 10.000000
   216    253 18.000000
   216    377 11.000000
   216    812 11.000000
   218     16 40.000000
   218     17 21.000000
   218     20 28.000000
   218     22 10.000000
   218     39 18.000000
   218     73 12.000000
   218     74 21.000000
   218    107 15.000000
   218    253 27.000000
   218    262 11.000000
   218    347 12.000000
   218    473 14.000000
   218    525 19.000000
   218    909 10.000000
   218    976 11.000000
   218   1281 10.000000
   218   1969 11.000000
   220      5 14.000000
   220     22 11.000000
   220    253 28.000000
   234   1054 11.000000
   240    253 13.000000
   244    248 10.000000
   246     18 15.000000
   246     77 10.000000
   246    246 12.000000
   246    253 24.000000
   246    386 10.000000
   246    465 10.000000
   247     25 13.000000
   247    248 17.000000
   247    253 16.000000
   248      4 35.000000
   248     10 10.000000
   248     16 19.000000
   248     18 18.000000
   248     20 15.000000
   248     25 21.000000
   248     29 10.000000
   248     68 12.000000
   248     77 20.000000
   248    107 16.000000
   248    136 13.000000
   248    201 14.000000
   248    248 16.000000
   248    253 27.000000
   248    259 12.000000
   248    261 12.000000
   248    283 10.000000
   248    284 10.000000
   248   1524 16.000000
   252    253 11.000000
   253      5 54.000000
   253     16 16.000000
   253     18 63.000000
   253     20 51.000000
   253     25 51.000000
   253     26 10.000000
   253     27 31.000000
   253     37 14.000000
   253     38 25.000000
   253     45 29.000000
   253     47 20.000000
   253     53 18.000000
   253     56 21.000000
   253     63 10.000000
   253     72 14.000000
   253     77 40.000000
   253    107 28.000000
   253    112 26.000000
   253    126 20.000000
   253    127 19.000000
   253    128 29.000000
   253    129 18.000000
   253    136 35.000000
   253    179 69.000000
   253    199 63.000000
   253    210 13.000000
   253    253 1195.000000
   253    261 11.000000
   253    262 20.000000
   253    287 55.000000
   253    292 23.000000
   253    318 43.000000
   253    326 17.000000
   253    347 20.000000
   253    360 19.000000
   253    361 19.000000
   253    362 26.000000
   253    424 14.000000
   253    425 34.000000
   253    430 24.000000
   253    447 24.000000
   253    493 18.000000
   253    497 14.000000
   253    538 10.000000
   253    542 17.000000
   253    555 21.000000
   253    625 33.000000
   253    633 15.000000
   253    653 64.000000
   253    671 12.000000
   253    702 277.000000
   253    703 296.000000
   253    704 111.000000
   253    705 40.000000
   253    706 42.000000
   253    707 44.000000
   253    708 44.000000
   253    709 48.000000
   253    710 44.000000
   253    711 40.000000
   253    712 40.000000
   253    713 36.000000
   253    714 36.000000
   253    715 63.000000
   253    716 32.000000
   253    717 48.000000
   253    718 24.000000
   253    719 20.000000
   253    720 20.000000
   253    721 28.000000
   253    722 29.000000
   253    723 27.000000
   253    724 26.000000
   253    725 17.000000
   253    726 16.000000
   253    727 14.000000
   253    728 13.000000
   253    729 17.000000
   253    730 10.000000
   253    732 17.000000
   253    733 56.000000
   253    736 14.000000
   253    737 11.000000
   253    738 10.000000
   253    739 11.000000
   253    740 11.000000
   253    744 14.000000
   253    753 10.000000
   253    754 10.000000
   253    756 15.000000
   253    817 19.000000
   253    818 10.000000
   253    819 10.000000
   253    820 12.000000
   253    821 16.000000
   253    822 12.000000
   253    823 13.000000
   253    824 14.000000
   253    825 16.000000
   253    826 14.000000
   253    827 14.000000
   253    828 14.000000
   253    829 122.000000
   253    830 37.000000
   253    831 37.000000
   253    832 81.000000
   253    833 18.000000
   253    834 23.000000
   253    835 44.000000
   253    836 58.000000
   253    837 58.000000
   253    838 92.000000
   253    839 58.000000
   253    840 55.000000
   253    841 47.000000
   253    842 55.000000
   253    843 76.000000
   253    844 23.000000
   253    845 17.000000
   253    846 17.000000
   253    847 17.000000
   253    848 14.000000
   253    849 26.000000
   253    850 11.000000
   253    851 11.000000
   253    852 11.000000
   253    853 11.000000
   253    854 11.000000
   253    855 21.000000
   253    856 10.000000
   253   1214 11.000000
   253   1215 11.000000
   253   1216 12.000000
   253   1273 25.000000
   253   1285 10.000000
   253   1375 10.000000
   262     17 13.000000
   262    136 11.000000
   262    537 10.000000
   262    538 10.000000
   262    542 13.000000
   282     88 13.000000
   282    112 25.000000
   282    282 16.000000
   282    347 24.000000
   282    635 11.000000
   282   1580 20.000000
   282   1773 14.000000
   282   3552 16.000000
   282   3554 19.000000
   283    287 10.000000
   284      4 21.000000
   287      5 15.000000
   287      7 16.000000
   287     74 11.000000
   287     77 11.000000
   287    107 14.000000
   287    128 12.000000
   287    179 10.000000
   292     18 14.000000
   292     74 11.000000
   292    199 11.000000
   292    313 10.000000
   292    314 10.000000
   299    253 10.000000
   308     68 15.000000
   310    253 18.000000
   313      5 13.000000
   313    253 88.000000
   313    314 27.000000
   313    829 14.000000
   313    832 10.000000
   313    838 12.000000
   314    199 15.000000
   314    253 181.000000
   314    314 24.000000
   314    318 11.000000
   314    410 19.000000
   314    486 10.000000
   314    830 14.000000
   314    831 14.000000
   314    832 30.000000
   314    835 15.000000
   314    836 17.000000
   314    837 16.000000
   314    838 27.000000
   314    839 16.000000
   314    840 16.000000
   314    841 15.000000
   314    842 16.000000
   314    843 23.000000
   315    253 29.000000
   318    863 10.000000
   331    345 11.000000
   335     18 12.000000
   335     77 12.000000
   336      5 10.000000
   336     77 11.000000
   336    347 12.000000
   336    804 28.000000
   336    976 17.000000
   347      4 22.000000
   347     88 15.000000
   347    107 38.000000
   347    347 36.000000
   347    377 34.000000
   347    525 11.000000
   347    607 11.000000
   347    610 16.000000
   347    626 15.000000
   347    635 12.000000
   347    722 15.000000
   347    883 28.000000
   347    908 10.000000
   347    909 10.000000
   347   1054 14.000000
   347   1580 20.000000
   347   1952 10.000000
   347   1993 24.000000
   347   2122 14.000000
   347   2125 14.000000
   347   2143 28.000000
   347   2185 19.000000
   347   2369 16.000000
   347   3549 16.000000
   347   3552 36.000000
   347   3554 36.000000
   347   3609 21.000000
   347   3610 12.000000
   347   3651 12.000000
   354    355 10.000000
   354    538 11.000000
   354    539 11.000000
   354    542 18.000000
   355      4 28.000000
   355     10 34.000000
   355     29 18.000000
   355     47 11.000000
   355   1321 27.000000
   355   1538 36.000000
   355   1965 23.000000
   355   1966 10.000000
   355   1967 40.000000
   355   2179 11.000000
   355   2182 14.000000
   355   2224 11.000000
   355   2251 14.000000
   355   2252 13.000000
   360      4 10.000000
   360      5 11.000000
   360     16 14.000000
   360    126 10.000000
   360    127 10.000000
   360    128 13.000000
   360    129 11.000000
   360    361 11.000000
   360    362 26.000000
   360    525 11.000000
   360    975 13.000000
   360   1925 11.000000
   361    126 10.000000
   361    127 10.000000
   361    128 11.000000
   361    129 10.000000
   361    362 11.000000
   362      4 11.000000
   362      5 15.000000
   362     16 16.000000
   362     29 12.000000
   362     68 12.000000
   362    126 11.000000
   362    127 11.000000
   362    128 14.000000
   362    129 12.000000
   362    525 11.000000
   362   1485 11.000000
   362   1925 11.000000
   362   1928 11.000000
   364      7 10.000000
   364   1209 19.000000
   364   1273 12.000000
   364   1614 19.000000
   365    538 11.000000
   365    539 11.000000
   365    542 16.000000
   367    431 10.000000
   370      4 12.000000
   370     74 11.000000
   370    248 11.000000
   370    377 12.000000
   373    253 118.000000
   373    374 18.000000
   373    702 21.000000
   374    253 149.000000
   374    416 10.000000
   376      4 11.000000
   377      4 31.000000
   377     67 24.000000
   377     68 16.000000
   377     74 13.000000
   377    107 27.000000
   377    112 15.000000
   377    248 11.000000
   377    282 24.000000
   377    377 18.000000
   377    418 12.000000
   377    722 10.000000
   377    786 11.000000
   377    804 100.000000
   377    883 34.000000
   377   1054 20.000000
   377   1580 20.000000
   377   1993 40.000000
   377   2143 22.000000
   377   3552 22.000000
   377   3554 21.000000
   378     68 12.000000
   378    253 35.000000
   379     20 11.000000
   379    253 10.000000
   383    253 12.000000
   385    253 13.000000
   386    253 17.000000
   396      5 10.000000
   405    253 46.000000
   409     20 19.000000
   409     29 16.000000
   409     77 23.000000
   409     88 10.000000
   409    253 22.000000
   409    355 10.000000
   409    360 11.000000
   409    362 11.000000
   409    409 10.000000
   409    555 10.000000
   409   1485 14.000000
   409   1538 12.000000
   410    253 57.000000
   410    703 12.000000
   410    829 14.000000
   410    832 10.000000
   410    838 12.000000
   416    253 132.000000
   417      4 11.000000
   417    253 13.000000
   417    804 12.000000
   418     18 12.000000
   418     20 15.000000
   418     39 10.000000
   418     67 15.000000
   418     77 18.000000
   418     88 10.000000
   418    107 13.000000
   418    253 40.000000
   418    282 10.000000
   418    347 21.000000
   418   1281 11.000000
   418   1321 11.000000
   418   1580 15.000000
   418   1965 12.000000
   418   1967 11.000000
   418   3460 10.000000
   421     77 10.000000
   421   1321 10.000000
   421   2209 11.000000
   421   2210 12.000000
   425      4 10.000000
   425      5 22.000000
   425     18 13.000000
   425     68 13.000000
   425    216 14.000000
   425    756 11.000000
   431     18 15.000000
   431    431 10.000000
   431    546 10.000000
   447      2 10.000000
   449     16 10.000000
   453      2 10.000000
   453     17 15.000000
   453    262 13.000000
   460    253 24.000000
   463    253 42.000000
   463    484 10.000000
   464    253 17.000000
   470    253 10.000000
   473      4 13.000000
   473     16 33.000000
   473     17 19.000000
   473     29 23.000000
   473     74 12.000000
   473    525 18.000000
   473    910 10.000000
   473   1273 10.000000
   473   1927 29.000000
   473   1928 11.000000
   473   1970 25.000000
   473   1972 12.000000
   473   1985 11.000000
   473   2352 13.000000
   473   2366 13.000000
   474      4 13.000000
   474     16 10.000000
   474     17 14.000000
   474     20 16.000000
   474     37 13.000000
   474     63 11.000000
   474     68 27.000000
   474    107 10.000000
   474    130 11.000000
   474    216 12.000000
   474    253 47.000000
   474    425 21.000000
   474    474 12.000000
   474    482 12.000000
   474    483 15.000000
   478    253 43.000000
   478    484 10.000000
   481    253 10.000000
   481    804 12.000000
   482    253 13.000000
   484     16 10.000000
   484     22 21.000000
   484     25 10.000000
   484    179 17.000000
   484    253 415.000000
   484    287 12.000000
   484    373 21.000000
   484    374 25.000000
   484    416 26.000000
   484    484 42.000000
   484    485 19.000000
   484    486 21.000000
   484    701 82.000000
   484    702 51.000000
   484    703 41.000000
   484    704 22.000000
   484    709 13.000000
   484    715 16.000000
   484    717 12.000000
   485    253 22.000000
   485    486 19.000000
   486     16 16.000000
   486    253 42.000000
   487   1524 12.000000
   493      4 31.000000
   493      5 38.000000
   493     18 10.000000
   493     67 27.000000
   493     68 31.000000
   493     77 11.000000
   493     90 12.000000
   493    112 15.000000
   493    493 13.000000
   493    625 11.000000
   493    987 11.000000
   493    990 17.000000
   493   1022 14.000000
   523     17 15.000000
   523    128 10.000000
   523    253 15.000000
   523    542 11.000000
   525      5 29.000000
   525     29 29.000000
   525     74 14.000000
   525     76 17.000000
   525    354 10.000000
   525    355 21.000000
   525    409 16.000000
   525    484 10.000000
   525    525 21.000000
   525    542 21.000000
   525    626 19.000000
   525   1281 21.000000
   525   1321 33.000000
   525   1485 14.000000
   525   1486 11.000000
   525   1754 11.000000
   525   1819 13.000000
   525   1927 24.000000
   525   1928 21.000000
   525   1945 15.000000
   525   1965 20.000000
   525   1967 24.000000
   525   1970 22.000000
   525   1972 13.000000
   525   2045 10.000000
   525   2162 10.000000
   525   2209 19.000000
   525   2210 19.000000
   525   2216 10.000000
   525   2217 12.000000
   525   2224 22.000000
   525   2251 13.000000
   525   2274 12.000000
   525   2288 12.000000
   525   2336 10.000000
   525   2339 16.000000
   525   2352 20.000000
   525   2358 13.000000
   525   2362 16.000000
   525   2363 16.000000
   525   2364 17.000000
   530    253 24.000000
   531    538 11.000000
   531    539 11.000000
   531    542 16.000000
   532      4 16.000000
   532     16 17.000000
   532     74 17.000000
   532    287 11.000000
   532    335 11.000000
   532    532 10.000000
   532    533 16.000000
   532    538 11.000000
   532    539 11.000000
   532    542 16.000000
   532    908 16.000000
   532    909 18.000000
   532   2172 11.000000
   532   2504 17.000000
   532   2505 17.000000
   533     74 10.000000
   533    538 11.000000
   533    539 11.000000
   533    542 16.000000
   535    542 12.000000
   536    542 12.000000
   537    431 24.000000
   537    538 12.000000
   537    539 13.000000
   537    542 32.000000
   537    546 10.000000
   538    431 25.000000
   538    539 14.000000
   538    542 29.000000
   538    546 10.000000
   539    431 25.000000
   539    542 21.000000
   539    546 10.000000
   540    431 10.000000
   541    431 10.000000
   542      2 11.000000
   542      4 18.000000
   542      5 15.000000
   542     77 31.000000
   542    112 18.000000
   542    128 10.000000
   542    355 12.000000
   542    431 40.000000
   542    542 14.000000
   542    546 16.000000
   542   1209 10.000000
   542   1538 16.000000
   542   1614 11.000000
   543    431 10.000000
   544   2373 20.000000
   547     10 10.000000
   547    112 15.000000
   547   1321 15.000000
   555     20 11.000000
   555     77 10.000000
   564    453 14.000000
   564    573 10.000000
   567    253 13.000000
   572      7 12.000000
   572     10 10.000000
   572     77 12.000000
   578   2210 10.000000
   593     18 13.000000
   593     77 16.000000
   593    112 10.000000
   593    525 12.000000
   594     16 22.000000
   594     20 12.000000
   594     29 11.000000
   594    112 11.000000
   594    218 10.000000
   594    804 10.000000
   595     74 13.000000
   595     77 10.000000
   607    804 27.000000
   607    976 12.000000
   610      4 10.000000
   610      5 16.000000
   610      7 17.000000
   610     10 19.000000
   610    908 18.000000
   610    909 19.000000
   610    976 22.000000
   610   1209 10.000000
   610   1245 10.000000
   610   1273 27.000000
   610   1327 10.000000
   610   1993 11.000000
   625      2 13.000000
   625      4 19.000000
   625      5 34.000000
   625     18 10.000000
   625     39 14.000000
   625     68 28.000000
   625    218 11.000000
   625    410 10.000000
   625    474 10.000000
   626      5 21.000000
   626     16 43.000000
   626     29 12.000000
   626     77 18.000000
   626    355 17.000000
   626    409 11.000000
   626   1281 12.000000
   626   1321 25.000000
   626   1485 24.000000
   626   1486 13.000000
   626   1945 17.000000
   626   1965 10.000000
   626   1967 20.000000
   626   2224 13.000000
   626   2769 12.000000
   628      4 13.000000
   628      5 24.000000
   628     76 18.000000
   628     77 19.000000
   628    525 20.000000
   628   1993 16.000000
   635      4 11.000000
   635      5 14.000000
   635    107 10.000000
   635    409 10.000000
   635   1054 21.000000
   635   3460 14.000000
   653    314 20.000000
   653    318 13.000000
   653    703 14.000000
   653    733 11.000000
   653    829 17.000000
   653    832 13.000000
   653    836 14.000000
   653    837 14.000000
   653    838 28.000000
   653    839 25.000000
   653    840 14.000000
   653    841 10.000000
   653    842 10.000000
   653    843 17.000000
   653    863 10.000000
   671     20 10.000000
   687   2719 10.000000
   688    253 13.000000
   690    253 10.000000
   691     20 10.000000
   691    112 10.000000
   691    253 12.000000
   691   1485 10.000000
   692    253 11.000000
   693    253 12.000000
   694     17 16.000000
   694     18 16.000000
   694    128 11.000000
   694    168 10.000000
   694    253 24.000000
   694   1212 17.000000
   694   1216 13.000000
   695    253 19.000000
   696    253 20.000000
   697    253 20.000000
   698    253 20.000000
   699    253 21.000000
   700    253 23.000000
   701    179 12.000000
   701    253 393.000000
   701    287 12.000000
   701    373 21.000000
   701    374 25.000000
   701    416 25.000000
   701    701 35.000000
   701    702 50.000000
   701    703 42.000000
   701    704 21.000000
   701    715 16.000000
   701    717 12.000000
   702    374 28.000000
   702    416 18.000000
   702    702 19.000000
   702    703 25.000000
   702    704 18.000000
   703    179 11.000000
   703    313 12.000000
   703    314 38.000000
   703    374 11.000000
   703    416 12.000000
   703    703 17.000000
   703    829 32.000000
   703    830 10.000000
   703    831 10.000000
   703    832 19.000000
   703    835 10.000000
   703    836 12.000000
   703    837 12.000000
   703    838 17.000000
   703    839 13.000000
   703    840 11.000000
   703    841 10.000000
   703    842 10.000000
   703    843 15.000000
   704    374 10.000000
   709     77 10.000000
   709   2366 11.000000
   722     88 15.000000
   722    112 18.000000
   722    282 25.000000
   722    635 12.000000
   722    804 36.000000
   722   1580 17.000000
   726    735 10.000000
   729     20 13.000000
   729   2207 10.000000
   729   2210 14.000000
   733      2 10.000000
   733    313 11.000000
   733    314 16.000000
   733    318 11.000000
   733    838 15.000000
   733    839 13.000000
   733    843 10.000000
   735   1071 11.000000
   753      5 11.000000
   756      5 19.000000
   756     18 10.000000
   756    168 10.000000
   756    474 10.000000
   762     20 10.000000
   781    804 11.000000
   781   1993 10.000000
   784     88 10.000000
   784    282 12.000000
   784    347 11.000000
   784    418 10.000000
   784    722 10.000000
   784    804 22.000000
   784   1993 16.000000
   786    418 10.000000
   786    804 25.000000
   786   1993 22.000000
   794    804 20.000000
   796    253 13.000000
   796    347 10.000000
   796    804 10.000000
   803    804 11.000000
   804     44 12.000000
   804     72 19.000000
   804     88 20.000000
   804    107 119.000000
   804    199 28.000000
   804    202 12.000000
   804    216 11.000000
   804    218 16.000000
   804    282 79.000000
   804    347 136.000000
   804    418 36.000000
   804    610 39.000000
   804    626 18.000000
   804    635 18.000000
   804    770 23.000000
   804    804 181.000000
   804    812 36.000000
   804    817 26.000000
   804    877 22.000000
   804    883 73.000000
   804    908 12.000000
   804    909 12.000000
   804   1054 24.000000
   804   1273 23.000000
   804   1307 16.000000
   804   1446 16.000000
   804   1450 10.000000
   804   1516 15.000000
   804   1773 18.000000
   804   1840 13.000000
   804   1952 31.000000
   804   1956 11.000000
   804   1993 99.000000
   804   2103 14.000000
   804   2122 24.000000
   804   2125 46.000000
   804   2143 87.000000
   804   2171 40.000000
   804   2233 14.000000
   804   2273 17.000000
   804   2284 14.000000
   804   2369 26.000000
   804   2371 44.000000
   804   2382 12.000000
   804   2599 13.000000
   804   3368 30.000000
   804   3459 13.000000
   804   3460 11.000000
   804   3480 13.000000
   804   3530 14.000000
   804   3531 14.000000
   804   3533 14.000000
   804   3534 15.000000
   804   3549 24.000000
   804   3551 12.000000
   804   3552 113.000000
   804   3554 111.000000
   804   3559 14.000000
   804   3560 14.000000
   804   3606 16.000000
   804   3607 17.000000
   804   3608 35.000000
   804   3609 59.000000
   804   3618 16.000000
   804   3619 18.000000
   804   3622 10.000000
   804   3623 11.000000
   804   3624 11.000000
   804   3628 10.000000
   804   3629 12.000000
   804   3630 14.000000
   804   3631 21.000000
   804   3632 15.000000
   804   3633 15.000000
   804   3634 14.000000
   804   3635 14.000000
   804   3636 27.000000
   804   3643 15.000000
   804   3650 15.000000
   804   3651 21.000000
   804   3652 10.000000
   804   3653 13.000000
   804   3654 12.000000
   804   3655 10.000000
   810     20 13.000000
   810    112 12.000000
   810   2210 11.000000
   812    253 16.000000
   812    282 13.000000
   812    347 15.000000
   812    377 21.000000
   812    883 15.000000
   812   1993 10.000000
   817     16 11.000000
   817    347 14.000000
   829    314 45.000000
   829    829 16.000000
   829    830 13.000000
   829    831 13.000000
   829    832 25.000000
   829    835 13.000000
   829    836 14.000000
   829    837 14.000000
   829    838 21.000000
   829    839 14.000000
   829    840 14.000000
   829    841 13.000000
   829    842 13.000000
   829    843 20.000000
   832    835 10.000000
   832    836 14.000000
   832    837 14.000000
   832    838 21.000000
   832    839 15.000000
   832    840 14.000000
   832    841 12.000000
   832    842 11.000000
   832    843 17.000000
   836    318 11.000000
   836    837 10.000000
   836    838 22.000000
   836    839 16.000000
   836    843 12.000000
   837    318 11.000000
   837    838 22.000000
   837    839 16.000000
   837    840 10.000000
   837    843 12.000000
   838    318 25.000000
   838    838 20.000000
   838    839 37.000000
   838    840 22.000000
   838    841 16.000000
   838    842 15.000000
   838    843 25.000000
   838    849 14.000000
   838    855 14.000000
   838    863 15.000000
   839    318 22.000000
   839    839 12.000000
   839    840 16.000000
   839    841 11.000000
   839    842 11.000000
   839    843 18.000000
   839    849 10.000000
   839    855 12.000000
   839    863 15.000000
   840    318 11.000000
   840    843 12.000000
   841    843 10.000000
   842    843 10.000000
   843    318 14.000000
   843    849 10.000000
   876     68 12.000000
   877    377 11.000000
   877    883 12.000000
   883    107 16.000000
   883    282 22.000000
   883    883 11.000000
   883   1054 11.000000
   883   2143 20.000000
   883   3552 14.000000
   883   3554 13.000000
   908     73 14.000000
   908     81 19.000000
   908    112 24.000000
   908    128 21.000000
   908    154 24.000000
   908    155 23.000000
   908    167 14.000000
   908    377 13.000000
   908    533 11.000000
   908    572 15.000000
   908    635 15.000000
   908    770 12.000000
   908    908 34.000000
   908    909 112.000000
   908    976 10.000000
   908   1178 10.000000
   908   1245 22.000000
   908   1317 14.000000
   908   1325 16.000000
   908   1327 12.000000
   908   1540 16.000000
   908   1580 23.000000
   908   1765 29.000000
   908   1853 18.000000
   908   1923 24.000000
   908   1924 10.000000
   908   1939 15.000000
   908   1976 10.000000
   908   1993 11.000000
   908   2615 11.000000
   908   3004 13.000000
   908   3091 13.000000
   908   3482 20.000000
   908   3674 12.000000
   909     67 35.000000
   909     73 15.000000
   909    112 27.000000
   909    128 21.000000
   909    154 27.000000
   909    155 28.000000
   909    167 16.000000
   909    377 13.000000
   909    533 12.000000
   909    572 17.000000
   909    635 15.000000
   909    770 13.000000
   909    909 38.000000
   909    936 10.000000
   909    976 11.000000
   909   1178 13.000000
   909   1245 22.000000
   909   1317 17.000000
   909   1325 16.000000
   909   1327 16.000000
   909   1540 16.000000
   909   1580 23.000000
   909   1765 29.000000
   909   1853 18.000000
   909   1924 11.000000
   909   1939 16.000000
   909   1976 11.000000
   909   1993 12.000000
   909   2615 11.000000
   909   3004 14.000000
   909   3091 13.000000
   909   3482 20.000000
   909   3674 12.000000
   910     18 13.000000
   910     77 21.000000
   910    112 10.000000
   910    525 14.000000
   910    709 12.000000
   910   1965 13.000000
   910   2224 14.000000
   910   2389 11.000000
   921     77 17.000000
   922      5 10.000000
   922     39 15.000000
   922     81 12.000000
